"storeId","name","address","merchantId","storePackageId","numberSuccessTimeKeep","numberNotDetermined","numberOutRange","numberCases","numberMaxEmployee","numberMinEmployee"
"481","buaae53.mysapo.vn","buaae53.mysapo.vn-ET0870391046-ET0368638976tung-test","0","0","0","0","0","0","0"
"482","kim901.mysapo.vn","ET0368638976tung-test","315","0","0","0","0","0","0"
"483","buttaae53.mysapo.vn","ET0368638976tung-test","316","0","0","0","0","0","0"
"484","buttaart53.mysapo.vn","ET0368638976tung-test","317","0","0","0","0","0","0"
"485","kiptm901.mysapo.vn","ET0368638976tung-test","318","0","0","0","0","0","0"
"486","buttatyt53.mysapo.vn","buttatyt53.mysapo.vn-ET0870372046-ET0368638976tung-test","0","0","0","0","0","0","0"
"487","buggtatyt53.mysapo.vn","buggtatyt53.mysapo.vn-ET0870372146-ET0368638976tung-test","0","0","0","0","0","0","0"
"488","buggtavft53.mysapo.vn","ET0368638976tung-test","321","0","0","0","0","0","0"
"489","buggtty53.mysapo.vn","buggtty53.mysapo.vn-ET0870382146-ET0368638976tung-test","0","0","0","0","0","0","0"
"490","buggttyu53.mysapo.vn","buggttyu53.mysapo.vn-ET0870376146-ET0368638976tung-test","0","0","0","0","0","0","0"
"491","kipt67901.mysapo.vn","kipt67901.mysapo.vn-ET0720401046-ET0368638976tung-test","0","0","0","0","0","0","0"
"492","buggtthu53.mysapo.vn","buggtthu53.mysapo.vn-ET0870341146-ET0368638976tung-test","0","0","0","0","0","0","0"
"493","bugbbthu53.mysapo.vn","ET0368638976tung-test","326","0","0","0","0","0","0"
"494","bugbyubthu53.mysapo.vn","ET0368638976tung-test","327","0","0","0","0","0","0"
"495","testfnb1.mysapo.vn","ET0368638976tung-test","328","0","0","0","0","0","0"
"496","bugbyumthu53.mysapo.vn","ET0368638976tung-test","329","0","0","0","0","0","0"
"497","bugbyokthu53.mysapo.vn","ET0368638976tung-test","330","0","0","0","0","0","0"
"498","bugbyokthuyu53.mysapo.vn","bugbyokthuyu53.mysapo.vn-ET0870376746-ET0368638976tung-test","0","0","0","0","0","0","0"
"499","testfnb2.mysapo.vn","ET0368638976tung-test","332","0","0","0","0","0","0"
"500","testfnb3.mysapo.vn","ET0368638976tung-test","333","0","0","0","0","0","0"
"501","testfnb4.mysapo.vn","ET0368638976tung-test","334","0","0","0","0","0","0"
"502","testfnb5.mysapo.vn","ET0368638976tung-test","335","0","0","0","0","0","0"
"503","testfnb6.mysapo.vn","ET0368638976tung-test","336","0","0","0","0","0","0"
"504","testfnb7.mysapo.vn","ET0368638976tung-test","337","0","0","0","0","0","0"
"505","bune5e.mysapo.vn","bune5e.mysapo.vn-ET0294020495-ET0368638976tung-test","0","0","0","0","0","0","0"
"506","kibnh67901.mysapo.vn","ET0368638976tung-test","339","0","0","0","0","0","0"
"507","kibn8967901.mysapo.vn","kibn8967901.mysapo.vn-ET07179701046-ET0368638976tung-test","0","0","0","0","0","0","0"
"508","kgb65901.mysapo.vn","ET0368638976tung-test","341","0","0","0","0","0","0"
"509","kae901.mysapo.vn","ET0368638976tung-test","342","0","0","0","0","0","0"
"510","k56tgh.mysapo.vn","ET0368638976tung-test","343","0","0","0","0","0","0"
"511","k5trrrrr6trtgh.mysapo.vn","ET0368638976tung-test","344","0","0","0","0","0","0"
"512","k686rtgh.mysapo.vn","ET0368638976tung-test","345","0","0","0","0","0","0"
"514","lofdfdng1","lofdfdng1-ET0332223325-ET0368638976tung-test","0","0","0","0","0","0","0"
"515","lofdfdng1","lofdfdng1-ET033213325-ET0368638976tung-test","0","0","0","0","0","0","0"
"516","lo343fdng1","lo343fdng1-ET031111115-ET0368638976tung-test","0","0","0","0","0","0","0"
"518","Nhà hàng của Yến 66","ET0368638976tung-test","167","0","0","0","0","0","0"
"519","lo34ss3fdng1","lo34ss3fdng1-ET631111115-ET0368638976tung-test","0","0","0","0","0","0","0"
"520","Store new dev","Hải YếnNguyễn-0368638976ET0981141359-ET0368638976tung-test","0","0","0","0","0","0","0"
"521","Store new dev","Hải YếnNguyễn-0368638976ET0981141359-ĐứcLê Minh-0368638976ET0033333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"522","alo","ĐứcLê Minh-0368638976ET0033333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"523","alo","","788","0","0","0","0","0","0"
"524","alo","","788","0","0","0","0","0","0"
"525","alo","","788","0","0","0","0","0","0"
"526","alo","","788","0","0","0","0","0","0"
"527","chinhanh11","ET0368638976tung-test","18","0","0","0","0","0","0"
"528","chinhanh11","ET0368638976tung-test","18","0","0","0","0","0","0"
"529","aminh","ET0368638976tung-test","18","0","0","0","0","0","0"
"530","aminh","ET0368638976tung-test","18","0","0","0","0","0","0"
"531","bun46.mysapo.vn","ĐứcLê Minh-0368638976ET0333444555-Sukimasu 03322522510332252251-0368638976ET0332252251-ET0368638976tung-test","0","0","0","0","0","0","0"
"532","99 update","Sukimasu 03322522510332252251-0368638976ET0332252251-ET0368638976tung-test","0","0","0","0","0","0","0"
"533","cflong","hảilongđoàn-0368638976ET0916076752-ĐứcLê Minh-0368638976ET0890906098-ET0368638976tung-test","0","0","0","0","0","0","0"
"534","bungugu6.mysapo.vn","ĐứcLê Minh-0368638976ET0890906098-ET0368638976tung-test","0","0","0","0","0","0","0"
"535","fgdebun46.mysapo.vn","ĐứcLê Minh-0368638976ET0991209098-ET0368638976tung-test","0","0","0","0","0","0","0"
"536","bungugu6.mysapo.vn","","788","0","0","0","0","0","0"
"537","bun46.mysapo.vn","ĐứcLê Minh-0368638976ET00090909098-ET0368638976tung-test","0","0","0","0","0","0","0"
"538","Quỳnh 18","ET0368638976tung-test","0","0","0","0","0","0","0"
"539","Test trial new","ET0368638976tung-test","40","0","0","0","0","0","0"
"540","eert","ET0368638976tung-test","1","0","0","0","0","0","0"
"548","xx1","ET0368638976tung-test","1","0","0","0","0","0","0"
"550","xx12","ET0368638976tung-test","1","0","0","0","0","0","0"
"552","alo","alo-ET03453333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"553","alo","alo-ET01113333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"554","Test trial new","ET0368638976tung-test","40","0","0","0","0","0","0"
"555","alo","alo-ET01013333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"556","Store Yến","Store Yến-ET0968017397-ET0368638976tung-test","0","0","0","0","0","0","0"
"557","Nhà Hàng Của Yến","Nhà Hàng Của Yến-ET0329006850-ET0368638976tung-test","0","0","0","0","0","0","0"
"558","aaaaa","ET0368638976tung-test","1","0","0","0","0","0","0"
"559","aaaa","ET0368638976tung-test","1","0","0","0","0","0","0"
"560","xx1","ET0368638976tung-test","1","0","0","0","0","0","0"
"561","xx1","ET0368638976tung-test","1","0","0","0","0","0","0"
"562","xx1","ET0368638976tung-test","1","0","0","0","0","0","0"
"564","alo","alo-ET01313333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"566","alo","alo-ET01013323335-ET0368638976tung-test","0","0","0","0","0","0","0"
"567","alo","alo-ET01019323335-ET0368638976tung-test","0","0","0","0","0","0","0"
"568","alo","alo-ET01019523335-ET0368638976tung-test","0","0","0","0","0","0","0"
"569","alo","alo-ET01019528335-ET0368638976tung-test","0","0","0","0","0","0","0"
"570","alo","alo-ET01019527335-ET0368638976tung-test","0","0","0","0","0","0","0"
"576","aaaa","ET0368638976tung-test","1","0","0","0","0","0","0"
"577","bun47.mysapo.vn","ĐứcLê Minh-0368638976ET0920391039-alo-ET019913333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"578","alo","alo-ET019913333335-ET0368638976tung-test","0","0","0","0","0","0","0"
"580","duocday","duocday-ET03333333336-ET0368638976tung-test","0","0","0","0","0","0","0"
"581","duocday","ET0368638976tung-test","373","0","0","0","0","0","0"
"582","aminh","ET0368638976tung-test","373","0","0","0","0","0","0"
"584","okebabe","ET0368638976tung-test","375","0","0","0","0","0","0"
"586","test new","Hải YếnNguyễn-3.68638976E8ET0981141359-bun46.mysapo.vn-ET0989989989-ET0368638976tung-test","788","0","0","0","0","0","0"
"587","bun46.mysapo.vn","bun46.mysapo.vn-ET0989989989-ET0368638976tung-test","0","0","0","0","0","0","0"
"588","0988907976.mysapo.vn","ET0368638976tung-test","378","0","0","0","0","0","0"
"589","okebabe","ET0368638976tung-test","374","0","0","0","0","0","0"
"602","PC08","ET0368638976tung-test","238","0","0","0","0","0","0"
"604","okebabe","ET0368638976tung-test","375","0","0","0","0","0","0"
"606","resetfnb6.mysapo.vn","resetfnb6.mysapo.vn-ET0971209098-ET0368638976tung-test","0","0","0","0","0","0","0"
"609","reset1213fnb6.mysapo.vn","reset1213fnb6.mysapo.vn-ET09091209098-ET0368638976tung-test","0","0","0","0","0","0","0"
"614","test html 4212312","ET0368638976tung-test","5","0","0","0","0","0","0"
"615","test email ui","ET0368638976tung-test","8","0","0","0","0","0","0"
"616","quynyh","quynyh-ET0368180745-ET0368638976tung-test","0","0","0","0","0","0","0"
"617","quynyh","quynyh-ET0981225108-ET0368638976tung-test","0","0","0","0","0","0","0"
"618","store 5","ET0368638976tung-test","34","0","0","0","0","0","0"
"619","Cửa hàng của Thương","ET0368638976tung-test","346","0","0","0","0","0","0"
"622","test1233.mysapo.vn","ET0368638976tung-test","385","0","0","0","0","0","0"
"623","test1234.mysapo.vn","ET0368638976tung-test","386","0","0","0","0","0","0"
"624","test1235.mysapo.vn","ET0368638976tung-test","387","0","0","0","0","0","0"
"625","Store Thi","ET0368638976tung-test","388","0","0","0","0","0","0"
"626","Store Duc","ET0368638976tung-test","389","0","0","0","0","0","0"
"628","test1236.mysapo.vn","test1236.mysapo.vn-ET0940341046-ET0368638976tung-test","0","0","0","0","0","0","0"
"629","Tiệm mỳ tươi Hải Yến cơ sở 1","ET0368638976tung-test kkk","392","0","0","0","0","0","0"
"631","b3435hne86a.mysapo.vn","b3435hne86a.mysapo.vn-ET0907113778-ET0368638976tung-test","0","0","0","0","0","0","0"
"634","b0976564567653435hne86a.mysapo.vn","ET0368638976tung-test","396","0","0","0","0","0","0"
"635","b0976564@#67653435hne86a.mysapo.vn","ET0368638976tung-test","397","0","0","0","0","0","0"
"636","623464@#67653435hne86a.mysapo.vn","623464@#67653435hne86a.mysapo.vn-ET06900993778-ET0368638976tung-test","0","0","0","0","0","0","0"
"637","62gsdjf3464@#67653435hne86a.mysapo.vn","62gsdjf3464@#67653435hne86a.mysapo.vn-ET06911993778-ET0368638976tung-test","0","0","0","0","0","0","0"
"638","b4fg6563653435hne86a.mysapo.vn","ET0368638976tung-test","395","0","0","0","0","0","0"
"642","okebabe","okebabe-ET0987676596-ET0368638976tung-test","0","0","0","0","0","0","0"
"643","b4fg63435hne86a.mysapo.vn","b4fg63435hne86a.mysapo.vn-ET0997113778-ET0368638976tung-test","0","0","0","0","0","0","0"
"644","lo343fdng321","ET0368638976tung-test","401","0","0","0","0","0","0"
"646","res45et1213fnb6.mysapo.vn","Đức 01Lê Minh-0368638976ET09091234298-ET0368638976tung-test","0","0","0","0","0","0","0"
"649","lo343fdng321","lo343fdng321-ET03111111223-ET0368638976tung-test","0","0","0","0","0","0","0"
"650","bunhihi43.mysapo.vn","ĐứcLê Minh-3.68638976E8ET0920478046-6theua.mysapo.vn-ET0987878650-ET0368638976tung-test","788","0","0","0","0","0","0"
"651","6theua.mysapo.vn","6theua.mysapo.vn-ET0987878650-ET0368638976tung-test","0","0","0","0","0","0","0"
"652","62theua.mysapo.vn","62theua.mysapo.vn-ET0927878650-ET0368638976tung-test","0","0","0","0","0","0","0"
"653","62the45ua.mysapo.vn","62the45ua.mysapo.vn-ET0127878650-ET0368638976tung-test","0","0","0","0","0","0","0"
"654","bunhihyhy43.mysapo.vn","bunhihyhy43.mysapo.vn-ET0925678046-ET0368638976tung-test","0","0","0","0","0","0","0"
"655","bunhhy43.mysapo.vn","bunhhy43.mysapo.vn-ET0925608046-ET0368638976tung-test","0","0","0","0","0","0","0"
"656","bunyuyu43.mysapo.vn","bunyuyu43.mysapo.vn-ET0925608047-ET0368638976tung-test","0","0","0","0","0","0","0"
"657","longg2the45ua.mysapo.vn","longg2the45ua.mysapo.vn-ET0187878650-ET0368638976tung-test","0","0","0","0","0","0","0"
"658","lo23ngg2the45ua.mysapo.vn","ET0368638976tung-test","410","0","0","0","0","0","0"
"659","bunyuyhuhuu43.mysapo.vn","bunyuyhuhuu43.mysapo.vn-ET0925618047-ET0368638976tung-test","0","0","0","0","0","0","0"
"660","bunyuyhtytyuhuu43.mysapo.vn","bunyuyhtytyuhuu43.mysapo.vn-ET0925618048-ET0368638976tung-test","0","0","0","0","0","0","0"
"663","testmofnb01.mysapo.vn","ET0368638976tung-test","414","0","0","0","0","0","0"
"664","bunhuhutyuhuu43.mysapo.vn","bunhuhutyuhuu43.mysapo.vn-ET0925618041-ET0368638976tung-test","0","0","0","0","0","0","0"
"665","bunhuhuthihjhuu43.mysapo.vn","bunhuhuthihjhuu43.mysapo.vn-ET0925618042-ET0368638976tung-test","0","0","0","0","0","0","0"
"666","ltheuua.mysapo.vn","ET0368638976tung-test","417","0","0","0","0","0","0"
"667","bunhuhohooohjhuu43.mysapo.vn","bunhuhohooohjhuu43.mysapo.vn-ET0925618043-ET0368638976tung-test","0","0","0","0","0","0","0"
"668","bunhuhohooohehe3.mysapo.vn","bunhuhohooohehe3.mysapo.vn-ET0925618044-ET0368638976tung-test","0","0","0","0","0","0","0"
"669","bunhuhohooohehoohe3.mysapo.vn","bunhuhohooohehoohe3.mysapo.vn-ET0925618045-ET0368638976tung-test","0","0","0","0","0","0","0"
"670","buntytyhooohehoohe3.mysapo.vn","buntytyhooohehoohe3.mysapo.vn-ET0925618046-ET0368638976tung-test","0","0","0","0","0","0","0"
"671","theunt2.mysapo.vn","ET0368638976tung-test","422","0","0","0","0","0","0"
"672","pikachu","pikachu-ET05267192839-ET0368638976tung-test","0","0","0","0","0","0","0"
"673","lo343fdng321","lo343fdng321-ET0311111sdf1223-ET0368638976tung-test","0","0","0","0","0","0","0"
"674","theunt23.mysapo.vn","ET0368638976tung-test","424","0","0","0","0","0","0"
"676","lo343fdng321","lo343fdng321-ET03111223-ET0368638976tung-test","0","0","0","0","0","0","0"
"677","okebabe","ET0368638976tung-test","375","0","0","0","0","0","0"
"678","okebabe","ET0368638976tung-test","414","0","0","0","0","0","0"
"679","okebabe",,"414","0","0","0","0","0","0"
"680","bunnyhyyyy.mysapo.vn","ET0368638976tung-test","427","0","0","0","0","0","0"
"681","coffeehouse1.mysapo.vn","coffeehouse1.mysapo.vn-ET0675322881-ET0368638976tung-test","0","0","0","0","0","0","0"
"682","coffeehouse1.mysapo.vn","ĐứcLê Minh-3.68638976E8ET0333444666-ET0368638976tung-test","788","0","0","0","0","0","0"
"683","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","430","0","0","0","0","0","0"
"684","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","431","0","0","0","0","0","0"
"685","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","432","0","0","0","0","0","0"
"686","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","433","0","0","0","0","0","0"
"687","sukem.mysapo.vn","ET0368638976tung-test","434","0","0","0","0","0","0"
"688","1sukem.mysapo.vn","ET0368638976tung-test","435","0","0","0","0","0","0"
"689","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","436","0","0","0","0","0","0"
"690","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","437","0","0","0","0","0","0"
"691","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","438","0","0","0","0","0","0"
"692","testmofnb02.mysapo.vn","testmofnb02.mysapo.vn-ET0940340922-ET0368638976tung-test","0","0","0","0","0","0","0"
"693","2sukem.mysapo.vn","2sukem.mysapo.vn-ET0888745236-ET0368638976tung-test","0","0","0","0","0","0","0"
"694","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618066-ET0368638976tung-test","0","0","0","0","0","0","0"
"695","3sukem.mysapo.vn","ET0368638976tung-test","442","0","0","0","0","0","0"
"696","4sukem.mysapo.vn","ET0368638976tung-test","443","0","0","0","0","0","0"
"697","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","444","0","0","0","0","0","0"
"698","bunnyhyyyfrfeyhoho.mysapo.vn","ET0368638976tung-test","445","0","0","0","0","0","0"
"699","bunnyhyyyfretwhoho.mysapo.vn","ET0368638976tung-test","446","0","0","0","0","0","0"
"700","bunnyhyyyfretwhyhyhoho.mysapo.vn","bunnyhyyyfretwhyhyhoho.mysapo.vn-ET0925618189-ET0368638976tung-test","0","0","0","0","0","0","0"
"701","bunnroyhyhoho.mysapo.vn","ET0368638976tung-test","448","0","0","0","0","0","0"
"702","5sukem.mysapo.vn","ET0368638976tung-test","449","0","0","0","0","0","0"
"703","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","450","0","0","0","0","0","0"
"704","6sukem.mysapo.vn","ET0368638976tung-test","451","0","0","0","0","0","0"
"705","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","452","0","0","0","0","0","0"
"706","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618070-ET0368638976tung-test","0","0","0","0","0","0","0"
"707","7sukem.mysapo.vn","ET0368638976tung-test","454","0","0","0","0","0","0"
"708","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","455","0","0","0","0","0","0"
"709","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","456","0","0","0","0","0","0"
"710","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","457","0","0","0","0","0","0"
"711","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","458","0","0","0","0","0","0"
"712","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618075-ET0368638976tung-test","0","0","0","0","0","0","0"
"713","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618076-ET0368638976tung-test","0","0","0","0","0","0","0"
"714","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618077-ET0368638976tung-test","0","0","0","0","0","0","0"
"715","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618078-ET0368638976tung-test","0","0","0","0","0","0","0"
"716","bunnyhyyyfrfey.mysapo.vn","ET0368638976tung-test","463","0","0","0","0","0","0"
"717","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618081-ET0368638976tung-test","0","0","0","0","0","0","0"
"718","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618082-ET0368638976tung-test","0","0","0","0","0","0","0"
"719","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0925618083-ET0368638976tung-test","0","0","0","0","0","0","0"
"720","8sukem.mysapo.vn","ET0368638976tung-test","467","0","0","0","0","0","0"
"721","bunnroyhybebeeehoho.mysapo.vn","bunnroyhybebeeehoho.mysapo.vn-ET0925618389-ET0368638976tung-test","0","0","0","0","0","0","0"
"722","9sukem.mysapo.vn","9sukem.mysapo.vn-ET0858290136-ET0368638976tung-test","0","0","0","0","0","0","0"
"723","10sukem.mysapo.vn","10sukem.mysapo.vn-ET0858290116-ET0368638976tung-test","0","0","0","0","0","0","0"
"724","bunnroyhybibibebeeehoho.mysapo.vn","bunnroyhybibibebeeehoho.mysapo.vn-ET0925618489-ET0368638976tung-test","0","0","0","0","0","0","0"
"725","quangdanh8998","quangdanh8998-ET0328215397-ET0368638976tung-test","0","0","0","0","0","0","0"
"726","sau2108","sau2108-ET0387716191-ET0368638976tung-test","0","0","0","0","0","0","0"
"727","11sukem.mysapo.vn","ET0368638976tung-test","474","0","0","0","0","0","0"
"728","13sukem.mysapo.vn","ET0368638976tung-test","475","0","0","0","0","0","0"
"729","14sukem.mysapo.vn","ET0368638976tung-test","476","0","0","0","0","0","0"
"730","phanh","phanh-ET0352102525-ET0368638976tung-test","0","0","0","0","0","0","0"
"731","phanhStore","phanhStore-ET0973769395-ET0368638976tung-test","0","0","0","0","0","0","0"
"732","phanhgghjStore","phanhgghjStore-ET0973844359-ET0368638976tung-test","0","0","0","0","0","0","0"
"733","666666","666666-ET0973844354-ET0368638976tung-test","0","0","0","0","0","0","0"
"734","77878","77878-ET0973844353-ET0368638976tung-test","0","0","0","0","0","0","0"
"735","77gjj878","77gjj878-ET0973844357-ET0368638976tung-test","0","0","0","0","0","0","0"
"736","15sukem.mysapo.vn","ET0368638976tung-test","483","0","0","0","0","0","0"
"737","16sukem.mysapo.vn","ET0368638976tung-test","484","0","0","0","0","0","0"
"738","18sukem.mysapo.vn","ET0368638976tung-test","485","0","0","0","0","0","0"
"739","lo343fdng321","lo343fdng321-ET03111232223-ET0368638976tung-test","0","0","0","0","0","0","0"
"740","19sukem.mysapo.vn","ET0368638976tung-test","487","0","0","0","0","0","0"
"741","20sukem.mysapo.vn","20sukem.mysapo.vn-ET0751290109-ET0368638976tung-test","0","0","0","0","0","0","0"
"742","21sukem.mysapo.vn","21sukem.mysapo.vn-ET0751290309-ET0368638976tung-test","0","0","0","0","0","0","0"
"743","31sukem.mysapo.vn","31sukem.mysapo.vn-ET0754290309-ET0368638976tung-test","0","0","0","0","0","0","0"
"744","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0921618000-ET0368638976tung-test","0","0","0","0","0","0","0"
"745","asukem.mysapo.vn","asukem.mysapo.vn-ET0654290309-ET0368638976tung-test","0","0","0","0","0","0","0"
"746","a1sukem.mysapo.vn","a1sukem.mysapo.vn-ET0254290309-ET0368638976tung-test","0","0","0","0","0","0","0"
"747","bunnyhyyyfrfey.mysapo.vn","bunnyhyyyfrfey.mysapo.vn-ET0921611000-ET0368638976tung-test","0","0","0","0","0","0","0"
"748","bunnroyhybibibina.mysapo.vn","bunnroyhybibibina.mysapo.vn-ET0925618589-ET0368638976tung-test","0","0","0","0","0","0","0"
"749","bunnrobibina.mysapo.vn","bunnrobibina.mysapo.vn-ET0925618599-ET0368638976tung-test","0","0","0","0","0","0","0"
"750","bunnrona.mysapo.vn","bunnrona.mysapo.vn-ET0925628599-ET0368638976tung-test","0","0","0","0","0","0","0"
"751","bunnrtytya.mysapo.vn","bunnrtytya.mysapo.vn-ET0925628699-ET0368638976tung-test","0","0","0","0","0","0","0"
"752","bunnrnobotya.mysapo.vn","bunnrnobotya.mysapo.vn-ET0925628799-ET0368638976tung-test","0","0","0","0","0","0","0"
"753","b1sukem.mysapo.vn","b1sukem.mysapo.vn-ET0254250309-ET0368638976tung-test","0","0","0","0","0","0","0"
"754","b9sukem.mysapo.vn","b9sukem.mysapo.vn-ET0254251309-ET0368638976tung-test","0","0","0","0","0","0","0"
"755","Quynh test","0985818623-3.68638976E8ET0985818623-quynh-0368638976ET0985818623-ET0368638976tung-test","788","0","0","0","0","0","0"
"756","Quynh test","quynh-0368638976ET0985818623-ET0368638976tung-test","0","0","0","0","0","0","0"
"757","Quynh check bếp","PhạmQuynh hương-0368638976ET0985818623-Quynh test-ET0985118623-ET0368638976tung-test","0","0","0","0","0","0","0"
"758","Quynh test","Quynh test-ET0985118623-ET0368638976tung-test","0","0","0","0","0","0","0"
"759","Quynh test","Quynh test-ET0965118623-ET0368638976tung-test","0","0","0","0","0","0","0"
"760","Quynh test","Quynh test-ET0965138623-ET0368638976tung-test","0","0","0","0","0","0","0"
"761","Quynh check bếp mặc định","PhạmQuynh hương-0368638976ET0985818623-ET0368638976tung-test","0","0","0","0","0","0","0"
"762","e9sukem.mysapo.vn","ET0368638976tung-test","509","0","0","0","0","0","0"
"763","bunnyiyibotya.mysapo.vn","ET0368638976tung-test","510","0","0","0","0","0","0"
"764","r9sukem.mysapo.vn","ET0368638976tung-test","511","0","0","0","0","0","0"
"765","r8sukem.mysapo.vn","ET0368638976tung-test","512","0","0","0","0","0","0"
"766","d8sukem.mysapo.vn","ET0368638976tung-test","513","0","0","0","0","0","0"
"767","k8sukem.mysapo.vn","ET0368638976tung-test","514","0","0","0","0","0","0"
"768","p8sukem.mysapo.vn","ET0368638976tung-test","515","0","0","0","0","0","0"
"769","y8sukem.mysapo.vn","y8sukem.mysapo.vn-ET0666251280-ET0368638976tung-test","0","0","0","0","0","0","0"
"770","quỳnh test","quỳnh test-ET0382528733-ET0368638976tung-test","0","0","0","0","0","0","0"
"772","bunnyiyibotytiti.mysapo.vn","ET0368638976tung-test","519","0","0","0","0","0","0"
"773","pikachu","ET0368638976tung-test","520","0","0","0","0","0","0"
"774","pikachu","ET0368638976tung-test","520","0","0","0","0","0","0"
"776","bunnyiyibotyhihiiititi.mysapo.vn","ET0368638976tung-test","521","0","0","0","0","0","0"
"777","pikachu","ET0368638976tung-test","520","0","0","0","0","0","0"
"778","pikachu","ET0368638976tung-test","520","0","0","0","0","0","0"
"779","ki6sukem.mysapo.vn","ki6sukem.mysapo.vn-ET0666250280-ET0368638976tung-test","0","0","0","0","0","0","0"
"781","Trà Hoa Cúc","Trà Hoa Cúc-ET0962431383-ET0368638976tung-test","0","0","0","0","0","0","0"
"783","ki689ukem.mysapo.vn","ET0368638976tung-test","523","0","0","0","0","0","0"
"785","Trà Chanh","Trà Chanh-ET0368773498-ET0368638976tung-test","0","0","0","0","0","0","0"
"786","ki0689ukem.mysapo.vn","ET0368638976tung-test","524","0","0","0","0","0","0"
"788","kd689ukem.mysapo.vn","kd689ukem.mysapo.vn-ET0766390280-ET0368638976tung-test","0","0","0","0","0","0","0"
"790","pd689ukem.mysapo.vn","pd689ukem.mysapo.vn-ET0766390180-ET0368638976tung-test","0","0","0","0","0","0","0"
"792","Lẩu Thái","Lẩu Thái-ET0961213994-ET0368638976tung-test","0","0","0","0","0","0","0"
"794","ágsdgsdh","35326346-3.68638976E8ET0389952471-ET0368638976tung-test","788","0","0","0","0","0","0"
"795","pde689ukem.mysapo.vn","ET0368638976tung-test","529","0","0","0","0","0","0"
"797","Lẩu ếch","ET0368638976tung-test","531","0","0","0","0","0","0"
"798","minh khoi","","788","0","0","0","0","0","0"
"799","Quynh check bếp mặc định","PhạmQuynh hương-0368638976ET0985818623-Quynh check bếp mặc định-ET0832590992-ET0368638976tung-test","0","0","0","0","0","0","0"
"800","Quynh check bếp mặc định","Quynh check bếp mặc định-ET0832590992-ET0368638976tung-test","0","0","0","0","0","0","0"
"802","Quynh check bếp mặc định","ET0368638976tung-test","536","0","0","0","0","0","0"
"803","Thêu cute","ET0368638976tung-test","535","0","0","0","0","0","0"
"805","ohlala","ET0368638976tung-test","538","0","0","0","0","0","0"
"806","Thêu cute","ET0368638976tung-test","537","0","0","0","0","0","0"
"807","Thêu cute","Thêu cute-ET0366000902-ET0368638976tung-test","0","0","0","0","0","0","0"
"808","CN1","ET0368638976tung-test","538","0","0","0","0","0","0"
"809","okebabe1","ET0368638976tung-test","531","0","0","0","0","0","0"
"810","Nhà hàng mới",,"9","0","0","0","0","0","0"
"811","Nhà Hàng Mới Extends Nhà Hàng Cũ","ET0368638976tung-test","9","0","0","0","0","0","0"
"812","chi nhánh 1","ET0368638976tung-test","538","0","0","0","0","0","0"
"813","chi nhánh 1","ET0368638976tung-test","538","0","0","0","0","0","0"
"814","Quynh","Quynh-0368638976ET0985818623-ET0368638976tung-test","0","0","0","0","0","0","0"
"816","tttttt","ET0368638976tung-test","5","0","0","0","0","0","0"
"818","Store test data demo","YếnNguyễn Hải-3.68638976E8ET0349802780-Hoàng Quỳnh-0368638976ET0985818623-ET0368638976tung-test","788","0","0","0","0","0","0"
